# Dark Matter Relic Abundance for Singlet-Doublet Model
#############################################
# Parameter explanation:
# mS: mass parameter of the singlet scalar
# mD: mass parameter of the doublet scalar
# YChi: Yukawa coupling of the singlet scalar to the doublet scalar
# ThetaY: mixing angle between the two Yukawa couplings, defined as ArcTan(Y2/Y1)
# MN1, MN2, MN3: mass eigenvalues of the neutralino-like Majorana fermions
# MChi: physical mass of the chargino-like Dirac fermion
# Xf: dimensionless freeze-out temperature parameter
# Omegah2: dark matter relic density times dimensionless Hubble rate squared
# Note: The masses are in GeV, ThetaY is in radians
# Format: mS,mD,YChi,ThetaY,Xf,Omegah2
#############################################
mS,mD,YChi,ThetaY,MN1,MN2,MN3,MChi,Xf,Omegah2
1500.00,1100.00,2.00,5.50,898.44,1100.00,1701.56,1100.00,27.37,4.50e-02
1600.00,1100.00,2.00,5.50,921.34,1100.00,1778.66,1100.00,27.29,5.11e-02
1700.00,1100.00,2.00,5.50,940.38,1100.00,1859.62,1100.00,27.20,5.72e-02
1800.00,1100.00,2.00,5.50,956.29,1100.00,1943.71,1100.00,27.14,6.30e-02
1900.00,1100.00,2.00,5.50,969.67,1100.00,2030.33,1100.00,27.10,6.86e-02
2000.00,1100.00,2.00,5.50,981.01,1100.00,2118.99,1100.00,27.05,7.38e-02
1200.00,1200.00,2.00,5.50,851.79,1200.00,1548.21,1200.00,27.76,2.98e-02
1300.00,1200.00,2.00,5.50,898.22,1200.00,1601.78,1200.00,27.62,3.50e-02
1400.00,1200.00,2.00,5.50,937.72,1200.00,1662.28,1200.00,27.50,4.10e-02
1500.00,1200.00,2.00,5.50,970.86,1200.00,1729.14,1200.00,27.41,4.74e-02
1600.00,1200.00,2.00,5.50,998.44,1200.00,1801.56,1200.00,27.32,5.41e-02
1700.00,1200.00,2.00,5.50,1021.34,1200.00,1878.66,1200.00,27.20,6.08e-02
1800.00,1200.00,2.00,5.50,1040.38,1200.00,1959.62,1200.00,27.16,6.72e-02
1900.00,1200.00,2.00,5.50,1056.29,1200.00,2043.71,1200.00,27.13,7.33e-02
2000.00,1200.00,2.00,5.50,1069.67,1200.00,2130.33,1200.00,27.08,7.89e-02
1300.00,1300.00,2.00,5.50,951.79,1300.00,1648.21,1300.00,27.65,3.63e-02
1400.00,1300.00,2.00,5.50,998.22,1300.00,1701.78,1300.00,27.54,4.24e-02
1500.00,1300.00,2.00,5.50,1037.72,1300.00,1762.28,1300.00,27.45,4.92e-02
1600.00,1300.00,2.00,5.50,1070.86,1300.00,1829.14,1300.00,27.31,5.65e-02
1700.00,1300.00,2.00,5.50,1098.44,1300.00,1901.56,1300.00,27.23,6.39e-02
1800.00,1300.00,2.00,5.50,1121.34,1300.00,1978.66,1300.00,27.18,7.10e-02
1900.00,1300.00,2.00,5.50,1140.38,1300.00,2059.62,1300.00,27.11,7.77e-02
2000.00,1300.00,2.00,5.50,1156.29,1300.00,2143.71,1300.00,27.10,8.38e-02
1400.00,1400.00,2.00,5.50,1051.79,1400.00,1748.21,1400.00,27.55,4.34e-02
1500.00,1400.00,2.00,5.50,1098.22,1400.00,1801.78,1400.00,27.44,5.04e-02
1600.00,1400.00,2.00,5.50,1137.72,1400.00,1862.28,1400.00,27.35,5.81e-02
1700.00,1400.00,2.00,5.50,1170.86,1400.00,1929.14,1400.00,27.26,6.62e-02
1800.00,1400.00,2.00,5.50,1198.44,1400.00,2001.56,1400.00,27.19,7.42e-02
1900.00,1400.00,2.00,5.50,1221.34,1400.00,2078.66,1400.00,27.11,8.17e-02
2000.00,1400.00,2.00,5.50,1240.38,1400.00,2159.62,1400.00,27.11,8.85e-02
1500.00,1500.00,2.00,5.50,1151.79,1500.00,1848.21,1500.00,27.49,5.11e-02
1600.00,1500.00,2.00,5.50,1198.22,1500.00,1901.78,1500.00,27.37,5.90e-02
1700.00,1500.00,2.00,5.50,1237.72,1500.00,1962.28,1500.00,27.27,6.76e-02
1800.00,1500.00,2.00,5.50,1270.86,1500.00,2029.14,1500.00,27.18,7.65e-02
1900.00,1500.00,2.00,5.50,1298.44,1500.00,2101.56,1500.00,27.12,8.50e-02
2000.00,1500.00,2.00,5.50,1321.34,1500.00,2178.66,1500.00,27.10,9.27e-02
1600.00,1600.00,2.00,5.50,1251.79,1600.00,1948.21,1600.00,27.42,5.94e-02
1700.00,1600.00,2.00,5.50,1298.22,1600.00,2001.78,1600.00,27.32,6.82e-02
1800.00,1600.00,2.00,5.50,1337.72,1600.00,2062.28,1600.00,27.20,7.78e-02
1900.00,1600.00,2.00,5.50,1370.86,1600.00,2129.14,1600.00,27.13,8.73e-02
2000.00,1600.00,2.00,5.50,1398.44,1600.00,2201.56,1600.00,27.09,9.63e-02
1700.00,1700.00,2.00,5.50,1351.79,1700.00,2048.21,1700.00,27.34,6.82e-02
1800.00,1700.00,2.00,5.50,1398.22,1700.00,2101.78,1700.00,27.24,7.81e-02
1900.00,1700.00,2.00,5.50,1437.72,1700.00,2162.28,1700.00,27.15,8.85e-02
2000.00,1700.00,2.00,5.50,1470.86,1700.00,2229.14,1700.00,27.09,9.87e-02
1800.00,1800.00,2.00,5.50,1451.79,1800.00,2148.21,1800.00,27.27,7.76e-02
1900.00,1800.00,2.00,5.50,1498.22,1800.00,2201.78,1800.00,27.19,8.85e-02
2000.00,1800.00,2.00,5.50,1537.72,1800.00,2262.28,1800.00,27.10,9.98e-02
1900.00,1900.00,2.00,5.50,1551.79,1900.00,2248.21,1900.00,27.21,8.76e-02
2000.00,1900.00,2.00,5.50,1598.22,1900.00,2301.78,1900.00,27.11,9.95e-02
2000.00,2000.00,2.00,5.50,1651.79,2000.00,2348.21,2000.00,27.16,9.82e-02
1000.00,1000.00,2.00,6.28,770.31,1030.31,1260.00,1000.00,28.10,1.14e-02
1100.00,1000.00,2.00,6.28,811.63,1028.88,1317.25,1000.00,28.11,1.18e-02
1200.00,1000.00,2.00,6.28,844.07,1027.59,1383.51,1000.00,28.09,1.24e-02
1300.00,1000.00,2.00,6.28,869.14,1026.40,1457.26,1000.00,28.07,1.31e-02
1400.00,1000.00,2.00,6.28,888.48,1025.31,1536.83,1000.00,28.06,1.38e-02
1500.00,1000.00,2.00,6.28,903.52,1024.30,1620.79,1000.00,28.07,1.45e-02
1600.00,1000.00,2.00,6.28,915.36,1023.38,1708.01,1000.00,28.08,1.53e-02
1700.00,1000.00,2.00,6.28,924.84,1022.52,1797.67,1000.00,28.08,1.62e-02
1800.00,1000.00,2.00,6.28,932.55,1021.72,1889.16,1000.00,28.09,1.71e-02
1900.00,1000.00,2.00,6.28,938.91,1020.97,1982.06,1000.00,28.10,1.80e-02
2000.00,1000.00,2.00,6.28,944.23,1020.27,2076.05,1000.00,28.10,1.90e-02
1100.00,1100.00,2.00,6.28,868.70,1127.55,1358.86,1100.00,28.05,1.36e-02
1200.00,1100.00,2.00,6.28,910.40,1126.37,1415.97,1100.00,28.02,1.40e-02
1300.00,1100.00,2.00,6.28,943.15,1125.28,1482.13,1100.00,28.01,1.46e-02
1400.00,1100.00,2.00,6.28,968.45,1124.28,1555.83,1100.00,28.01,1.53e-02
1500.00,1100.00,2.00,6.28,987.96,1123.35,1635.40,1100.00,28.03,1.61e-02
1600.00,1100.00,2.00,6.28,1003.11,1122.49,1719.38,1100.00,28.05,1.69e-02
1700.00,1100.00,2.00,6.28,1015.05,1121.69,1806.65,1100.00,28.08,1.78e-02
1800.00,1100.00,2.00,6.28,1024.59,1120.95,1896.36,1100.00,28.09,1.87e-02
1900.00,1100.00,2.00,6.28,1032.35,1120.26,1987.91,1100.00,28.10,1.97e-02
2000.00,1100.00,2.00,6.28,1038.74,1119.61,2080.87,1100.00,28.11,2.07e-02
1200.00,1200.00,2.00,6.28,967.37,1225.26,1457.89,1200.00,27.99,1.60e-02
1300.00,1200.00,2.00,6.28,1009.39,1224.26,1514.87,1200.00,27.99,1.63e-02
1400.00,1200.00,2.00,6.28,1042.39,1223.33,1580.94,1200.00,28.00,1.70e-02
1500.00,1200.00,2.00,6.28,1067.88,1222.47,1654.60,1200.00,28.00,1.77e-02
1600.00,1200.00,2.00,6.28,1087.52,1221.68,1734.16,1200.00,28.00,1.86e-02
1700.00,1200.00,2.00,6.28,1102.78,1220.93,1818.16,1200.00,28.04,1.95e-02
1800.00,1200.00,2.00,6.28,1114.78,1220.24,1905.46,1200.00,28.08,2.04e-02
1900.00,1200.00,2.00,6.28,1124.38,1219.59,1995.21,1200.00,28.09,2.14e-02
2000.00,1200.00,2.00,6.28,1132.17,1218.98,2086.81,1200.00,28.11,2.24e-02
1300.00,1300.00,2.00,6.28,1066.26,1323.32,1557.06,1300.00,27.92,1.86e-02
1400.00,1300.00,2.00,6.28,1108.54,1322.46,1613.92,1300.00,27.93,1.89e-02
1500.00,1300.00,2.00,6.28,1141.75,1321.66,1679.92,1300.00,27.96,1.95e-02
1600.00,1300.00,2.00,6.28,1167.39,1320.92,1753.53,1300.00,27.97,2.03e-02
1700.00,1300.00,2.00,6.28,1187.15,1320.23,1833.08,1300.00,27.97,2.12e-02
1800.00,1300.00,2.00,6.28,1202.49,1319.58,1917.09,1300.00,28.02,2.22e-02
1900.00,1300.00,2.00,6.28,1214.56,1318.97,2004.41,1300.00,28.07,2.32e-02
2000.00,1300.00,2.00,6.28,1224.20,1318.40,2094.20,1300.00,28.10,2.42e-02
1400.00,1400.00,2.00,6.28,1165.31,1421.65,1656.34,1400.00,27.87,2.14e-02
1500.00,1400.00,2.00,6.28,1207.81,1420.91,1713.10,1400.00,27.88,2.16e-02
1600.00,1400.00,2.00,6.28,1241.20,1420.22,1779.02,1400.00,27.92,2.22e-02
1700.00,1400.00,2.00,6.28,1266.98,1419.57,1852.59,1400.00,27.94,2.31e-02
1800.00,1400.00,2.00,6.28,1286.84,1418.96,1932.12,1400.00,27.99,2.41e-02
1900.00,1400.00,2.00,6.28,1302.25,1418.39,2016.14,1400.00,28.01,2.51e-02
2000.00,1400.00,2.00,6.28,1314.37,1417.85,2103.48,1400.00,28.07,2.61e-02
1500.00,1500.00,2.00,6.28,1264.50,1520.21,1755.71,1500.00,27.78,2.44e-02
1600.00,1500.00,2.00,6.28,1307.18,1519.56,1812.38,1500.00,27.85,2.45e-02
1700.00,1500.00,2.00,6.28,1340.72,1518.95,1878.23,1500.00,27.87,2.52e-02
1800.00,1500.00,2.00,6.28,1366.62,1518.38,1951.76,1500.00,27.92,2.61e-02
1900.00,1500.00,2.00,6.28,1386.56,1517.84,2031.28,1500.00,27.97,2.71e-02
2000.00,1500.00,2.00,6.28,1402.04,1517.33,2115.30,1500.00,28.00,2.82e-02
1600.00,1600.00,2.00,6.28,1363.79,1618.94,1855.15,1600.00,27.76,2.76e-02
1700.00,1600.00,2.00,6.28,1406.64,1618.37,1911.74,1600.00,27.79,2.76e-02
1800.00,1600.00,2.00,6.28,1440.31,1617.84,1977.53,1600.00,27.83,2.82e-02
1900.00,1600.00,2.00,6.28,1466.31,1617.33,2051.02,1600.00,27.89,2.92e-02
2000.00,1600.00,2.00,6.28,1486.33,1616.85,2130.52,1600.00,27.97,3.03e-02
1700.00,1700.00,2.00,6.28,1463.18,1717.83,1954.65,1700.00,27.72,3.09e-02
1800.00,1700.00,2.00,6.28,1506.16,1717.32,2011.17,1700.00,27.77,3.09e-02
1900.00,1700.00,2.00,6.28,1539.94,1716.84,2076.90,1700.00,27.83,3.15e-02
2000.00,1700.00,2.00,6.28,1566.03,1716.39,2150.36,1700.00,27.89,3.25e-02
1800.00,1800.00,2.00,6.28,1562.63,1816.84,2054.21,1800.00,27.68,3.45e-02
1900.00,1800.00,2.00,6.28,1605.73,1816.39,2110.65,1800.00,27.74,3.43e-02
2000.00,1800.00,2.00,6.28,1639.62,1815.96,2176.34,1800.00,27.79,3.50e-02
1900.00,1900.00,2.00,6.28,1662.14,1915.95,2153.81,1900.00,27.66,3.82e-02
2000.00,1900.00,2.00,6.28,1705.35,1915.55,2210.19,1900.00,27.69,3.79e-02
2000.00,2000.00,2.00,6.28,1761.71,2015.16,2253.45,2000.00,27.60,4.21e-02
